PROJECT_ID	GEONAME_ID	precision_code	place_name	latitude	longitude	location_type_code	location_type_name	geoname_adm_code	geonames_adm_name	geonames_retrieval_time	project_source	source_url	source
P113032	331677	3	Bench Maji Zone	6.45994	35.30549	ADM2	second-order administrative division	ET|54|331677	Ethiopia|Southern Nations, Nationalities, and People's Region|Bench Maji Zone	2011-04-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P113032	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/09/14/000333038_20100914233904/Rendered/PDF/532900PAD0REPL1Official0Use0Only191.pdf	PAD
P045499	361058	1	Alexandria	31.21564	29.95527	PPLA	seat of a first-order administrative division	EG|06	Egypt|Alexandria	2012-01-19T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P045499	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2000/05/31/000094946_0005170539281/Rendered/PDF/multi_page.pdf	EI
P051306	3666941	3	Tolú Viejo	9.45448	-75.43762	ADM2	second-order administrative division	CO|27|70823	Colombia|Sucre|Tolú Viejo	2014-09-24T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P051306	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2004/05/24/000160016_20040524094518/Rendered/PDF/28656.pdf	PAD
P074106	383388	3	Siaya	0.06116	34.28823	PPLA	seat of a first-order administrative division	KE|46	Kenya|Siaya	2013-06-28T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P074106	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2010/06/08/E1E75997B8938C75852572FB006007BC/2_0/Rendered/PDF/FA01Signing1.pdf	FA
P068968	3901178	1	Yacuiba	-22.03799	-63.67968	PPL	populated place	BO|09|0603	Bolivia|Tarija|Provincia Gran Chaco	2014-08-14T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P068968	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/01/23/000356161_20120123002701/Rendered/PDF/ICR19280P068960Official0Use0Only090.pdf	ICRR
P095050	400745	4	North Eastern Province	1	40.25	ADM1H	historical first-order administrative division	KE|06	Kenya	2013-05-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P095050	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2007/01/12/000104615_20070116093440/Rendered/PDF/Integrated0Saf1et010Appraisal0Stage.pdf	ISDS
P096931	4032231	4	Vava‘u	-18.66667	-174	ADM1	first-order administrative division	TO|03	Tonga|Vava‘u	2013-10-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096931	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/06/19/000333038_20080619234748/Rendered/PDF/428890PAD0P0961ly10IDA1R20081020811.pdf	PAD
P064876	423145	1	Burambi	-3.81985	29.54262	PPL	populated place	BI|10	Burundi|Bururi	2012-01-19T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P064876	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2005/12/13/000112742_20051213150325/Rendered/PDF/27594.pdf	PAD
P064876	423831	1	Kayokwe	-3.5281	29.739	PPL	populated place	BI|23	Burundi|Mwaro	2012-01-19T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P064876	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2005/12/13/000112742_20051213150325/Rendered/PDF/27594.pdf	PAD
P064876	423914	1	Bisoro	-3.5861	29.671	PPL	populated place	BI|23	Burundi|Mwaro	2011-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P064876	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2005/12/13/000112742_20051213150325/Rendered/PDF/27594.pdf	PAD
P064876	424024	1	Mugamba	-3.6664	29.5855	PPL	populated place	BI|10	Burundi|Bururi	2013-04-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P064876	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2005/12/13/000112742_20051213150325/Rendered/PDF/27594.pdf	PAD
P064876	426436	1	Nyabikere	-3.2651	30.1149	PPL	populated place	BI|14	Burundi|Karuzi	2003-02-12T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P064876	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2005/12/13/000112742_20051213150325/Rendered/PDF/27594.pdf	PAD
P064876	432619	1	Vumbi-Bukuba	-2.6988	30.1036	PPL	populated place	BI|16	Burundi|Kirundo	2012-01-19T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P064876	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2005/12/13/000112742_20051213150325/Rendered/PDF/27594.pdf	PAD
P074106	443784	3	Busia District	0.41762	34.00421	ADM2	second-order administrative division	UG|E|67	Uganda|Eastern Region|Busia District	2013-11-02T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P074106	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2010/06/08/E1E75997B8938C75852572FB006007BC/2_0/Rendered/PDF/FA01Signing1.pdf	FA
P096367	443784	3	Busia District	0.41762	34.00421	ADM2	second-order administrative division	UG|E|67	Uganda|Eastern Region|Busia District	2013-11-02T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096367	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2010/06/08/E1E75997B8938C75852572FB006007BC/2_0/Rendered/PDF/FA01Signing1.pdf	FA
P087734	448917	2	Madīnat ar Rashīd	33.24804	44.50388	PPLX	section of populated place	IQ|07	Iraq|Mayorality of Baghdad	2014-07-09T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P087734	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2007/03/13/000020439_20070313094902/Rendered/PDF/38330.pdf	TA
P100582	585383	1	Narimanovskiy Rayon	40.41667	49.88333	ADM3	third-order administrative division	AZ|09|585383	Azerbaijan|Baki	2007-05-30T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P100582	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2007/03/05/000090341_20070305092616/Rendered/PDF/38763.pdf	PAD
P125741	585383	1	Narimanovskiy Rayon	40.41667	49.88333	ADM3	third-order administrative division	AZ|09|585383	Azerbaijan|Baki	2007-05-30T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P125741	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2011/03/23/000003596_20110324091732/Rendered/PDF/AF0Integrated01et010Appraisal0Stage.pdf	ISDS
P069293	586087	4	Qazakh Rayon	41.26	45.09	ADM1	first-order administrative division	AZ|40	Azerbaijan|Qazax	2014-06-24T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P069293	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2007/04/30/000020953_20070430110043/Rendered/PDF/ICR0000318.pdf	ICR
P110126	610823	3	Zugdidis Munitsip’alit’et’i	42.46743	41.7983	ADM2	second-order administrative division	GE|71|610823	Georgia|Samegrelo and Zemo Svaneti|Zugdidis Munitsip’alit’et’i	2014-06-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P110126	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/09/28/000333037_20080928235159/Rendered/PDF/447840PAD0P1101NLY10IDAR20081028011.pdf	PAD
P120887	610823	3	Zugdidis Munitsip’alit’et’i	42.46743	41.7983	ADM2	second-order administrative division	GE|71|610823	Georgia|Samegrelo and Zemo Svaneti|Zugdidis Munitsip’alit’et’i	2014-06-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P120887	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/09/28/000333037_20080928235159/Rendered/PDF/447840PAD0P1101NLY10IDAR20081028011.pdf	PAD
P112523	611403	1	Ts’khinvali	42.22764	43.96861	PPL	populated place	GE|73	Georgia|Shida Kartli	2013-11-27T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P112523	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/10/04/000333038_20101004232340/Rendered/PDF/E21270vol030RE101public10BOX353742B.pdf	EA
P086277	611668	3	Tianetis Munitsip’alit’et’i	42.1	45	ADM2	second-order administrative division	GE|69|611668	Georgia|Mtskheta-Mtianeti|Tianetis Munitsip’alit’et’i	2014-06-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P086277	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/03/05/000334955_20090305024001/Rendered/PDF/472930PJPR0P11101Official0Use0Only1.pdf ; http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2007/01/29/000104615_20070130160216/Rendered/PDF/Integrated0Saf1et010Appraisal0Stage.pdf	PJPR ; ISDS
P117152	611668	3	Tianetis Munitsip’alit’et’i	42.1	45	ADM2	second-order administrative division	GE|69|611668	Georgia|Mtskheta-Mtianeti|Tianetis Munitsip’alit’et’i	2014-06-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P117152	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/11/15/000356161_20101115215048/Rendered/PDF/578920PROP0p111P010150November02010.pdf	PP
P120887	611668	3	Tianetis Munitsip’alit’et’i	42.1	45	ADM2	second-order administrative division	GE|69|611668	Georgia|Mtskheta-Mtianeti|Tianetis Munitsip’alit’et’i	2014-06-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P120887	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/09/28/000333037_20080928235159/Rendered/PDF/447840PAD0P1101NLY10IDAR20081028011.pdf	PAD
P120887	611681	3	Terjolis Munitsip’alit’et’i	42.21667	42.9	ADM2	second-order administrative division	GE|66|611681	Georgia|Imereti|Terjolis Munitsip’alit’et’i	2014-06-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P120887	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/09/28/000333037_20080928235159/Rendered/PDF/447840PAD0P1101NLY10IDAR20081028011.pdf	PAD
P086277	613607	1	K'ut'aisi	42.26791	42.69459	PPLA	seat of a first-order administrative division	GE|66	Georgia|Imereti	2014-08-18T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P086277	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/03/05/000334955_20090305024001/Rendered/PDF/472930PJPR0P11101Official0Use0Only1.pdf	PJPR
P083110	614003	3	Kharagaulis Raioni	42	43.25	ADM2	second-order administrative division	GE|66|614003	Georgia|Imereti|Kharagaulis Raioni	2012-01-17T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P083110	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/10/22/000334955_20091022014314/Rendered/PDF/499540PJPR0P11101Official0Use0Only1.pdf ; http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/ECA/2010/11/24/0958775427428720852577E5006D0454/1_0/Rendered/PDF/P0831100ISR0Di012420101290628265011.pdf	PJPR ; ISDS
P120887	614003	3	Kharagaulis Raioni	42	43.25	ADM2	second-order administrative division	GE|66|614003	Georgia|Imereti|Kharagaulis Raioni	2012-01-17T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P120887	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/09/28/000333037_20080928235159/Rendered/PDF/447840PAD0P1101NLY10IDAR20081028011.pdf	PAD
P120887	614130	3	Kareli	42.03042	43.89553	ADM2	second-order administrative division	GE|73|614130	Georgia|Shida Kartli|Kareli	2011-02-25T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P120887	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/09/28/000333037_20080928235159/Rendered/PDF/447840PAD0P1101NLY10IDAR20081028011.pdf	PAD
P110126	614450	3	Goris Munitsip’alit’et’i	42.06667	44.11667	ADM2	second-order administrative division	GE|73|614450	Georgia|Shida Kartli|Goris Munitsip’alit’et’i	2014-06-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P110126	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/09/28/000333037_20080928235159/Rendered/PDF/447840PAD0P1101NLY10IDAR20081028011.pdf	PAD
P112523	614450	3	Goris Munitsip’alit’et’i	42.06667	44.11667	ADM2	second-order administrative division	GE|73|614450	Georgia|Shida Kartli|Goris Munitsip’alit’et’i	2014-06-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P112523	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2007/11/30/000310607_20071130113921/Rendered/PDF/399460GE.pdf ; http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/10/04/000333038_20101004232340/Rendered/PDF/E21270vol030RE101public10BOX353742B.pdf	PAD ; EA
P120887	614450	3	Goris Munitsip’alit’et’i	42.06667	44.11667	ADM2	second-order administrative division	GE|73|614450	Georgia|Shida Kartli|Goris Munitsip’alit’et’i	2014-06-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P120887	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/09/28/000333037_20080928235159/Rendered/PDF/447840PAD0P1101NLY10IDAR20081028011.pdf	PAD
P118375	622968	3	Pukhavichy Raion	53.5	28	ADM2	second-order administrative division	BY|05|622968	Belarus|Minsk|Pukhavichy Raion	2014-04-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P118375	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/11/03/000262044_20091104160824/Rendered/PDF/Integrated0Saf10Sheet1Concept0Stage.pdf ; http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/10/27/000333038_20101027000338/Rendered/PDF/569190PAD0P1181official0use0only191.pdf	ISDS ; PAD
P101201	6297293	1	Cairo International Airport	30.12194	31.40556	AIRP	airport	EG|11	Egypt|Al Qāhirah	2014-07-29T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P101201	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/11/23/000020953_20091123105550/Rendered/PDF/AC47840ISDS0EGY0second0airports.pdf	ISDS
P106200	6297307	1	Jomo Kenyatta International Airport	-1.3303	36.92505	AIRP	airport	KE|05	Kenya|Nairobi Area	2014-04-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P106200	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/03/17/000333038_20090317005334/Rendered/PDF/435370PJPR0KE0101Official0Use0Only1.pdf	PJPR
P096931	6299949	1	Fuaʻamotu International Airport	-21.24121	-175.14964	AIRP	airport	TO	Tonga	2011-03-19T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096931	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/06/19/000333038_20080619234748/Rendered/PDF/428890PAD0P0961ly10IDA1R20081020811.pdf	PAD
P094063	6569475	3	Marawi City	8.02769	124.29585	ADM2	second-order administrative division	PH|14|E1	Philippines|Autonomous Region in Muslim Mindanao|Marawi City	2013-12-07T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P094063		TTL
P096207	701822	2	Mariupol	47.09514	37.54131	PPL	populated place	UA|05	Ukraine|Donetsk	2014-08-18T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P096207	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2007/06/25/000104615_20070626150951/Rendered/PDF/Integrated0Saf1et010Appraisal0Stage.pdf	ISDS
P102288	7052684	3	Rāghistān	37.65963	70.66961	ADM2	second-order administrative division	AF|01|7052684	Afghanistan|Badakhshan|Rāghistān	2013-12-23T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P102288	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2006/11/16/000090341_20061116101616/Rendered/PDF/T7683.pdf	Technical Annex
P118828	7052684	3	Rāghistān	37.65963	70.66961	ADM2	second-order administrative division	AF|01|7052684	Afghanistan|Badakhshan|Rāghistān	2013-12-23T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P118828	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2007/11/26/000020439_20071126092452/Rendered/PDF/T7704.pdf	Technical Annex
P122235	7053957	3	Tsowkêy	34.74075	70.8636	ADM2	second-order administrative division	AF|34|7053957	Afghanistan|Konar|Tsowkêy	2013-12-24T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P122235	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2011/04/15/000386194_20110415002623/Rendered/PDF/584540PJPR0P121OFFICIAL0USE0ONLY191.pdf	project paper
P102288	7053962	3	Marawarah	34.86178	71.22889	ADM2	second-order administrative division	AF|34|7053962	Afghanistan|Konar|Marawarah	2013-12-24T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P102288	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2006/11/16/000090341_20061116101616/Rendered/PDF/T7683.pdf	Technical Annex
